product_id,product_name,merchant,item_type,category,price_min,price_max
898,Asam Jawa Cap Gunung Pack 200g,Pasar Tradisional,Needs,Groceries,5000,8000
899,Bumbu Bamboe Rawon Sachet 54g,Indomaret,Wants,Groceries,7000,9000
900,Bumbu Bamboe Soto Ayam Sachet 40g,Indomaret,Wants,Groceries,7000,9000
901,Bumbu Bamboe Rendang Sachet 35g,Indomaret,Wants,Groceries,7000,9000
902,Bumbu Munik Rendang Asli Box 115g,Ranch Market,Wants,Groceries,35000,42000
903,Bumbu Munik Kepiting Saus Padang Box,Ranch Market,Wants,Groceries,38000,45000
904,Tepung Bumbu Sasa Serbaguna Original 225g,Indomaret,Needs,Groceries,6000,8500
905,Tepung Bumbu Kobe Kentucky Super Crispy 210g,Alfamart,Needs,Groceries,7000,9500
906,Tepung Bumbu Sajiku Serbaguna 240g,Alfamart,Needs,Groceries,6000,8000
907,Tepung Maizena Maizenaku Box 150g,Indomaret,Needs,Groceries,6000,8000
908,Tepung Roti Panir kasar Mix 250g,Toko Bahan Kue,Needs,Groceries,8000,12000
909,Bawang Goreng Brebes Asli Toples 100g,Pasar Tradisional,Wants,Groceries,25000,35000
910,Saus Barbeque Del Monte Pouch 250g,Superindo,Wants,Groceries,15000,20000
911,Saus Keju Euro Gourmet Cimory Pouch 500g,Superindo,Wants,Groceries,35000,45000
912,Saus Spaghetti La Fonte Bolognese Pouch 315g,Alfamart,Wants,Groceries,18000,23000
913,Ragi Instan Fermipan Sachet 11g,Toko Bahan Kue,Needs,Groceries,5000,7000
914,Soda Kue Koepoe Koepoe Botol 81g,Toko Bahan Kue,Needs,Groceries,6000,9000
915,Baking Powder Koepoe Koepoe Botol 45g,Toko Bahan Kue,Needs,Groceries,7000,10000
916,Pengembang Kue SP Koepoe Botol 30g,Toko Bahan Kue,Needs,Groceries,8000,11000
917,Perisa Vanilli Bubuk Sachet,Warung Kelontong,Needs,Groceries,1000,2000
918,Pewarna Makanan Koepoe (Merah/Kuning/Hijau) 30ml,Toko Bahan Kue,Needs,Groceries,5000,8000
919,Bumbu Pecel Karangsari Pack 200g,Superindo,Wants,Groceries,15000,18000
920,Beras IR 64 Medium Curah 1 Kg,Agen Beras,Needs,Groceries,12847,12870
921,Beras Premium Raja Lele 5 Kg,Agen Beras,Needs,Groceries,73000,83000
922,Beras Maknyuss Premium 5 Kg,Lotte Mart,Needs,Groceries,47500,75000
923,Beras Rojolele SJP Lokal 1 Kg,Pasar Tradisional,Needs,Groceries,14000,15000
924,Beras Medium SPHP Bulog 1 Kg,Rumah Pangan Kita,Needs,Groceries,14000,14500
925,Beras Pandan Wangi Premium 5 Kg,Superindo,Needs,Groceries,85000,95000
926,Gula Pasir Rose Brand Putih 1 Kg,Indomaret,Needs,Groceries,17500,20800
927,Gula Pasir Rose Brand Kuning 1 Kg,Alfamart,Needs,Groceries,17500,25000
928,Gula Pasir Gulaku Premium 1 Kg,Superindo,Needs,Groceries,21800,22500
929,Gula Pasir Gulaku Kuning 1 Kg,Lotte Mart,Needs,Groceries,22500,23000
930,Gula Halus Rose Brand 500g,Toko Bahan Kue,Wants,Groceries,12500,15000
931,Gula Aren Bubuk Palm Sugar Nutrifarm 500g,Ranch Market,Wants,Groceries,34000,40000
932,Gula Aren Cair Organik 1 Liter,Sayurbox,Wants,Groceries,53000,60000
933,Gula Stick Sachet Gulaku 1 Kg isi 125pcs,Lotte Grosir,Wants,Groceries,48500,60950
934,Tepung Terigu Segitiga Biru Bogasari 1 Kg,Warung Kelontong,Needs,Groceries,13000,16500
935,Tepung Terigu Cakra Kembar Bogasari 1 Kg,Indomaret,Needs,Groceries,16500,17200
936,Tepung Terigu Kunci Biru Bogasari 1 Kg,Indomaret,Needs,Groceries,13000,16500
937,Tepung Maizena Rose Brand 250g,Alfamart,Needs,Groceries,5300,6500
938,Minyak Goreng Sania Pouch 1 Liter,Indomaret,Needs,Groceries,21000,29000
939,Minyak Goreng Sania Pouch 2 Liter,Alfamart,Needs,Groceries,40100,41999
940,Minyak Goreng Tropical 2 Liter,Superindo,Needs,Groceries,38000,42000
941,Minyak Goreng SunCo 2 Liter,Lotte Mart,Needs,Groceries,40000,43000
942,Susu Kental Manis Frisian Flag Gold Kaleng 370g,Indomaret,Needs,Groceries,18375,20000
943,Susu Kental Manis Frisian Flag Coklat Kaleng 490g,Alfamart,Needs,Groceries,17900,19000
944,Susu Kental Manis Frisian Flag Putih Pouch 535g,Indomaret,Needs,Groceries,19499,21300
945,Susu Kental Manis Frisian Flag Sachet Pack 6pcs,Warung Kelontong,Needs,Groceries,9300,10650
946,Susu Kental Manis Indomilk Coklat Kaleng 370g,Alfamart,Needs,Groceries,9000,13375
947,Susu Kental Manis Indomilk Putih Pouch 545g,Indomaret,Needs,Groceries,16992,18700
948,Susu Kental Manis Indomilk Sachet Pack 6pcs,Warung Kelontong,Needs,Groceries,10950,12000
949,Krimer Kental Manis Carnation Nestle 370g,Alfamidi,Needs,Groceries,13500,14500
950,Susu Kental Manis Cap Tiga Sapi Kaleng 490g,Lotte Mart,Needs,Groceries,16749,18000
951,Susu Kental Manis Cap Enaak Pouch 545g,Alfamart,Needs,Groceries,18100,19000
952,Susu Bubuk Dancow Fortigro Nestle 1 Kg,Superindo,Needs,Groceries,122900,125000
953,Susu Bubuk Milo 3in1 Nestle Pack,Indomaret,Wants,Groceries,86900,90000
954,Susu UHT Ultra Milk Full Cream 1 Liter,Indomaret,Needs,Groceries,18000,20000
955,Susu Steril Bear Brand Nestle Kaleng 189ml,Alfamart,Needs,Groceries,10500,12000
956,Tepung Beras Rose Brand 500g,Warung Kelontong,Needs,Groceries,7000,9000
957,Tepung Tapioka Sagu Tani Liauw Tjoei 1 Kg,Toko Bahan Kue,Needs,Groceries,25000,36500
958,Gula Batu Rock Sugar Lokal 500g,Pasar Tradisional,Wants,Groceries,15000,20000
959,Gula Diet Diabetasol Tropicana 50 Sachet,Century Healthcare,Needs,Groceries,45000,50000
960,Blue Band Margarine Sachet 200g,Warung Kelontong,Needs,Groceries,10000,12000
961,Blue Band Margarine Tub 250g,Indomaret,Needs,Groceries,15000,18000
962,Keju Cheddar Kraft 165g,Indomaret,Wants,Groceries,22000,25000
963,Keju Cheddar Prochiz 160g,Alfamart,Wants,Groceries,12000,15000
964,Meses Ceres Coklat Butir 90g,Indomaret,Wants,Groceries,8000,10000
965,Kopi Kapal Api Special 165g,Warung Kelontong,Needs,Groceries,14000,16000
966,Kopi Kapal Api Mix Renceng 10 Sachet,Warung Kelontong,Needs,Groceries,13000,15000
967,Teh Celup Sariwangi 25 Bags,Indomaret,Needs,Groceries,6500,8000
968,Teh Celup Sosro 30 Bags,Alfamart,Needs,Groceries,6000,7500
969,Mie Instan Indomie Goreng 1 Pcs,Warung Kelontong,Needs,Groceries,3100,3500
970,Mie Instan Indomie Soto 1 Pcs,Warung Kelontong,Needs,Groceries,3000,3400
971,Mie Sedaap Goreng 1 Pcs,Warung Kelontong,Needs,Groceries,3000,3400
972,Mie Telur Cap 3 Ayam Indofood 200g,Indomaret,Needs,Groceries,5000,7000
973,Bihun Jagung Padamu 300g,Pasar Tradisional,Needs,Groceries,8000,10000
974,Santan Bubuk Sasa Sachet,Warung Kelontong,Needs,Groceries,3000,4000
975,Agar-Agar Swallow Globe Sachet,Warung Kelontong,Wants,Groceries,4000,5000
976,Nutrijell Coklat Sachet,Indomaret,Wants,Groceries,5000,7000
977,Pudding Susu Nutrijell Box,Alfamart,Wants,Groceries,12000,15000
978,Sirup Marjan Cocopandan Botol 460ml,Indomaret,Wants,Groceries,20000,25000
979,Sirup ABC Squash Delight Botol 460ml,Alfamart,Wants,Groceries,13000,15000
980,Minyak Goreng Filma Pouch 2 Liter,Superindo,Needs,Groceries,41000,44000
981,Tepung Bumbu Sasa Fried Chicken 225g,Indomaret,Needs,Groceries,6000,8000
982,Tepung Bumbu Kobe 200g,Alfamart,Needs,Groceries,7000,9000
983,Kerupuk Udang Mentah Finna 250g,Superindo,Wants,Groceries,15000,20000
984,Macaroni La Fonte 225g,Indomaret,Wants,Groceries,9000,11000
985,Spaghetti La Fonte 450g,Alfamart,Wants,Groceries,18000,20000
986,Saus Pasta La Fonte Bolognese Pouch 315g,Superindo,Wants,Groceries,18000,22000
987,Bubur Ayam Instan Super Bubur Cup,Indomaret,Needs,Groceries,5000,7000
988,Energen Cereal Vanilla Chocolate Renceng 10s,Alfamart,Needs,Groceries,20000,22000
989,Quaker Oats Instant 800g,Superindo,Needs,Groceries,45000,50000
990,Madu TJ Murni Botol 150g,Indomaret,Wants,Groceries,20000,25000
991,Madu Rasa Sachet Box 12s,Warung Kelontong,Wants,Groceries,12000,15000
992,Meses Holland 250g,Toko Bahan Kue,Wants,Groceries,15000,18000
993,Selai Kacang Morin 150g,Superindo,Wants,Groceries,20000,25000
994,Selai Strawberry Morin 150g,Alfamart,Wants,Groceries,18000,22000
995,Tepung Ketan Rose Brand 500g,Pasar Tradisional,Needs,Groceries,8000,10000
996,Minyak Goreng Bimoli Pouch 2 Liter,Indomaret,Needs,Groceries,39000,43000
997,Gula Halus Claris 250g,Toko Bahan Kue,Wants,Groceries,6000,8000
998,Tepung Hunkwe Lokal Pack,Pasar Tradisional,Needs,Groceries,3000,5000
999,Sabun Mandi Lifebuoy Total 10 Refill 400ml,Indomaret,Needs,Personal Care,21000,25000
1000,LIFEBUOY BODY WASH LEMON FRESH 825ML,Alfamart,Needs,Personal Care,32900,38000
1001,Sabun Cair Biore Guard Merah 450ml,Superindo,Needs,Personal Care,22500,28000
1002,BIORE BODY FOAM RELAXING AROMATIC 800ML,Hypermart,Needs,Personal Care,38000,45000
1003,Lux Botanicals Sabun Cair Soft Rose 400ml,Indomaret,Needs,Personal Care,20000,24000
1004,LUX Body Wash Magical Orchid Refill 825ml,Shopee - Unilever,Needs,Personal Care,35000,42000
1005,Dettol Body Wash Original 410g,Guardian,Needs,Personal Care,28000,35000
1006,DETTOL SABUN MANDI CAIR COOL 800G,Watsons,Needs,Personal Care,55000,65000
1007,Sabun Batang Lifebuoy Merah 4x110g,Alfamidi,Needs,Personal Care,18000,22000
1008,Sabun Mandi Nuvo Family Biru 450ml,Toko Kelontong,Needs,Personal Care,16000,19000
1009,Shinzui Body Cleanser Kirei 400ml,Indomaret,Needs,Personal Care,23000,27000
1010,SHINZUI SKIN LIGHTENING SOAP 3X80G,Alfamart,Needs,Personal Care,13000,16000
1011,Zen Body Wash Shiso & Sulphur 400ml,Superindo,Needs,Personal Care,24000,29000
1012,GIV Body Wash White Flowers 450ml,Lotte Mart,Needs,Personal Care,17000,21000
1013,Dove Body Wash Deeply Nourishing 400ml,Watsons,Wants,Personal Care,35000,45000
1014,The Body Shop Shower Gel Moringa 250ml,The Body Shop,Wants,Personal Care,129000,149000
1015,Original Source Shower Gel Mint 250ml,Guardian,Wants,Personal Care,38000,45000
1016,Sabun Asepso Sulphur 80gr,Apotek K-24,Needs,Personal Care,8000,10000
1017,JF Sulfur Sabun Mandi Anti Acne,Century,Needs,Personal Care,12000,15000
1018,Herborist Body Wash Zaitun 250ml,Tokopedia,Wants,Personal Care,22000,28000
1019,Shampoo Sunsilk Black Shine 170ml,Indomaret,Needs,Personal Care,21000,26000
1020,SUNSILK SHAMPOO SOFT & SMOOTH 340ML,Alfamart,Needs,Personal Care,38000,45000
1021,Pantene Shampoo Anti Ketombe 160ml,Indomaret,Needs,Personal Care,23000,28000
1022,PANTENE SHAMPOO HAIR FALL 290ML,Superindo,Needs,Personal Care,42000,52000
1023,Pantene Conditioner 3 Minute Miracle 150ml,Guardian,Wants,Personal Care,28000,35000
1024,Clear Shampoo Ice Cool Menthol 160ml,Alfamidi,Needs,Personal Care,22000,27000
1025,CLEAR MEN SHAMPOO COOL SPORT 300ML,Hypermart,Needs,Personal Care,45000,55000
1026,Head & Shoulders Cool Menthol 160ml,Indomaret,Needs,Personal Care,24000,30000
1027,H&S Shampoo Lemon Fresh 300ml,Watsons,Needs,Personal Care,48000,58000
1028,Rejoice Shampoo Rich Soft Smooth 150ml,Toko Kelontong,Needs,Personal Care,19000,24000
1029,Dove Shampoo Total Damage Treatment 135ml,Indomaret,Needs,Personal Care,22000,27000
1030,Tresemme Keratin Smooth Shampoo 170ml,Guardian,Wants,Personal Care,32000,38000
1031,Zinc Shampoo Refreshing Cool 170ml,Alfamart,Needs,Personal Care,18000,22000
1032,Selsun Blue Shampoo 120ml,Apotek K-24,Needs,Personal Care,45000,55000
1033,Makarizo Hair Energy Shampoo 170ml,Watsons,Wants,Personal Care,28000,35000
1034,Serasoft Shampoo Hair Fall 170ml,Superindo,Needs,Personal Care,20000,25000
1035,Emeron Shampoo Black Shine 170ml,Toko Kelontong,Needs,Personal Care,16000,19000
1036,L'Oreal Paris Elseve Fall Resist Shampoo,Guardian,Wants,Personal Care,55000,65000
1037,Pepsodent Pencegah Gigi Berlubang 190g,Indomaret,Needs,Personal Care,13000,16000
1038,PEPSODENT WHITE 225G,Alfamart,Needs,Personal Care,16000,20000
1039,Pepsodent Action 123 Herbal 190g,Superindo,Needs,Personal Care,18000,22000
1040,Ciptadent Maxi 12 Plus Fresh Mint 190g,Toko Kelontong,Needs,Personal Care,10000,13000
1041,Close Up Green Ever Fresh 160g,Indomaret,Needs,Personal Care,18000,23000
1042,Sensodyne Pasta Gigi Rapid Relief 100g,Watsons,Needs,Personal Care,35000,45000
1043,SENSODYNE REPAIR & PROTECT 100G,Guardian,Needs,Personal Care,42000,52000
1044,Formula Pasta Gigi Strong Protector 160g,Alfamidi,Needs,Personal Care,12000,15000
1045,Enzim Classic Mild Pasta Gigi 100ml,Superindo,Wants,Personal Care,30000,38000
1046,Darlie Double Action Toothpaste 225g,Hypermart,Needs,Personal Care,28000,35000
1047,Listerine Cool Mint Mouthwash 250ml,Indomaret,Needs,Personal Care,22000,26000
1048,Listerine Zero Alcohol 500ml,Watsons,Needs,Personal Care,38000,48000
1049,Betadine Obat Kumur 190ml,Apotek K-24,Needs,Personal Care,35000,42000
1050,Sikat Gigi Formula Ripple Soft Isi 3,Alfamart,Needs,Personal Care,15000,18000
1051,Pepsodent Sikat Gigi Double Care,Indomaret,Needs,Personal Care,10000,14000
1052,Garnier Men Acno Fight Foam 100ml,Indomaret,Needs,Personal Care,32000,38000
1053,GARNIER MEN TURBOLIGHT OIL CONTROL 100ML,Alfamart,Needs,Personal Care,32000,38000
1054,Pond's Men Energy Charge Face Wash 100g,Indomaret,Needs,Personal Care,30000,36000
1055,Kahf Oil and Acne Care Face Wash 100ml,Shopee - Kahf,Needs,Personal Care,38000,45000
1056,Kahf Skin Energizing Face Wash 100ml,Tokopedia - Kahf,Needs,Personal Care,38000,45000
1057,Biore Men's Double Scrub Facial Foam 100g,Alfamidi,Needs,Personal Care,28000,34000
1058,Nivea Men Facial Foam Dark Spot 100ml,Superindo,Needs,Personal Care,30000,36000
1059,Garnier Light Complete Foam 100ml (Wanita),Indomaret,Needs,Personal Care,28000,34000
1060,Pond's Facial Foam White Beauty 100g,Alfamart,Needs,Personal Care,27000,33000
1061,Senka Perfect Whip Facial Foam 120g,Watsons,Wants,Personal Care,55000,65000
1062,Cetaphil Gentle Skin Cleanser 125ml,Guardian,Wants,Personal Care,95000,115000
1063,Rexona Men Roll On Ice Cool 45ml,Indomaret,Needs,Personal Care,18000,22000
1064,REXONA WOMEN DEO ROLL ON FREE SPIRIT 45ML,Alfamart,Needs,Personal Care,18000,22000
1065,Nivea Men Black & White Deo Roll On 50ml,Superindo,Needs,Personal Care,20000,25000
1066,Nivea Extra Brightening Deo Roll On 50ml,Indomaret,Needs,Personal Care,20000,25000
1067,Dove Deodorant Roll On Original 40ml,Watsons,Wants,Personal Care,24000,30000
1068,Posh Men Body Spray Cool Blue 150ml,Alfamart,Needs,Personal Care,25000,30000
1069,AXE Deodorant Body Spray Dark Temptation,Indomaret,Wants,Personal Care,35000,42000
1070,Gatsby Splash Cologne 175ml,Toko Kelontong,Needs,Personal Care,12000,15000
1071,Vitalis Body Scent Blossom 100ml,Alfamidi,Wants,Personal Care,18000,23000
1072,Laurier Relax Night Wing 35cm 12 Pads,Indomaret,Needs,Personal Care,18000,22000
1073,LAURIER ACTIVE DAY SUPER MAXI 30P,Alfamart,Needs,Personal Care,19000,23000
1074,Charm Body Fit Day Wing 23cm 18 Pads,Superindo,Needs,Personal Care,16000,20000
1075,Charm Safe Night Wing 29cm 10 Pads,Indomaret,Needs,Personal Care,15000,18000
1076,Softex Daun Sirih Slim 23cm 20 Pads,Alfamart,Needs,Personal Care,17000,21000
1077,Softex Celana Menstruasi All Size 2s,Watsons,Wants,Personal Care,18000,24000
1078,Hers Protex Daily Comfort 20 Pads,Toko Kelontong,Needs,Personal Care,12000,15000
1079,Betadine Feminine Hygiene 60ml,Apotek Century,Needs,Personal Care,30000,38000
1080,Sumber Ayu Pembersih Kewanitaan 90ml,Alfamart,Needs,Personal Care,18000,22000
1081,My Baby Minyak Telon Plus 60ml,Indomaret,Needs,Personal Care,18000,23000
1082,MY BABY MINYAK TELON PLUS 150ML,Alfamart,Needs,Personal Care,38000,45000
1083,Cussons Baby Oil Soft & Smooth 100ml,Superindo,Needs,Personal Care,20000,25000
1084,Zwitsal Baby Bath Hair & Body 450ml Refill,Hypermart,Needs,Personal Care,35000,42000
1085,Cussons Baby Powder Mild & Gentle 350g,Indomaret,Needs,Personal Care,15000,19000
1086,MamyPoko Pants X-tra Kering M 34,Alfamart,Needs,Personal Care,55000,65000
1087,Sweety Silver Pants L 28,Indomaret,Needs,Personal Care,58000,68000
1088,Merries Pants Good Skin XL 26,Superindo,Needs,Personal Care,65000,75000
1089,Tisu Wajah Paseo Smart 250 Sheets,Indomaret,Needs,Personal Care,12000,15000
1090,NICE FACIAL TISSUE 900 GRAM,Alfamart,Needs,Personal Care,35000,42000
1091,Tisu Basah Mitu Baby Ganti Popok 50s,Indomaret,Needs,Personal Care,14000,18000
1092,Kapas Selection Facial Cotton 35g,Alfamart,Needs,Personal Care,5000,7000
1093,Kapas Selection Lapis Tipis 175s,Watsons,Needs,Personal Care,15000,19000
1094,Cotton Buds Cussons 100s,Indomaret,Needs,Personal Care,6000,9000
1095,Dettol Hand Sanitizer Original 50ml,Guardian,Needs,Personal Care,15000,20000
1096,Antis Hand Sanitizer Spray Jeruk Nipis 55ml,Alfamart,Needs,Personal Care,12000,16000
1097,Gillette Pisau Cukur Blue II Plus 2s,Indomaret,Needs,Personal Care,18000,22000
1098,Gillette Foamy Shaving Cream Lime 175g,Watsons,Wants,Personal Care,45000,55000
1099,Charm Body Fit Wing 23cm 20 Pads,Modern Retail,Needs,Personal Care,16000,20000
1100,Charm Body Fit Non-Wing 23cm 20 Pads,Modern Retail,Needs,Personal Care,14000,18000
1101,Charm Night Wing 29cm 10 Pads,Modern Retail,Needs,Personal Care,12000,15000
1102,Laurier Relax Night Wing 30cm 16 Pads,Modern Retail,Needs,Personal Care,18000,23000
1103,Laurier Active Day Super Maxi 30 Pads,Modern Retail,Needs,Personal Care,19000,24000
1104,Softex Daun Sirih Wing 23cm 20 Pads,Modern Retail,Needs,Personal Care,15000,19000
1105,Softex Daun Sirih Non-Wing 23cm 20 Pads,Modern Retail,Needs,Personal Care,13000,17000
1106,Khong Guan Biskuit Merah Kaleng 1600g,Khong Guan,Wants,Snacks,95000,110000
1107,Roma Kelapa Biskuit 300g,Mayora,Wants,Snacks,10000,13000
1108,Roma Malkist Crackers 135g,Mayora,Wants,Snacks,6000,8000
1109,Oreo Vanilla Roll 133g,Mondelez,Wants,Snacks,8000,10000
1110,Oreo Chocolate Roll 133g,Mondelez,Wants,Snacks,8000,10000
1111,Beng Beng Wafer Coklat 20g (Box isi 20),Mayora,Wants,Snacks,30000,35000
1112,Nabati Wafer Richeese Keju 132g,Nabati,Wants,Snacks,8000,11000
1113,Qtela Keripik Singkong Balado 60g,Indofood,Wants,Snacks,5500,7000
1114,Chitato Sapi Panggang 68g,Indofood,Wants,Snacks,10000,13000
1115,Potabee Potato Chips Seaweed 68g,Wings Food,Wants,Snacks,9000,12000
1116,Japota Potato Chips Honey Butter 68g,Wings Food,Wants,Snacks,9000,12000
1117,Silverqueen Cashew 62g,Delfi,Wants,Snacks,14000,18000
1118,Silverqueen Almond 62g,Delfi,Wants,Snacks,14000,18000
1119,Cadbury Dairy Milk 62g,Mondelez,Wants,Snacks,15000,19000
1120,Kinder Joy Boy 20g,Ferrero,Wants,Snacks,12000,15000
1121,Kinder Joy Girl 20g,Ferrero,Wants,Snacks,12000,15000
1122,Kopiko Candy Sachet (Pack 150g),Mayora,Wants,Snacks,7000,9000
1123,Relaxa Candy Barley Mint (Pack 125g),Mayora,Wants,Snacks,7000,9000
1124,Chitato Lite Nori Seaweed 68g,Indofood,Wants,Snacks,10000,12500
1125,Chitato Ayam Bumbu 68g,Indofood,Wants,Snacks,10000,13000
1126,Pringles Potato Crisps Original 102g,Kellogg's,Wants,Snacks,23000,26000
1127,Pringles Potato Crisps Sour Cream 102g,Kellogg's,Wants,Snacks,23000,26000
1128,Kusuka Keripik Singkong Original 180g,Arnotts,Wants,Snacks,14000,17000
1129,Happytos Tortilla Chips Merah 140g,Modern Retail,Wants,Snacks,10000,12500
1130,Piattos Snack Kentang Sapi Panggang 75g,URC Indonesia,Wants,Snacks,10000,12500
1131,Taro Net Seaweed 65g,Tiga Pilar,Wants,Snacks,6000,8000
1132,Chiki Balls Keju 55g,Indofood,Wants,Snacks,6500,8500
1133,French Fries 2000 Premium 62g,Siantar Top,Wants,Snacks,7500,9500
1134,Twistko Jagung Bakar 70g,Siantar Top,Wants,Snacks,7500,9500
1135,Tango Wafer Coklat 130g,Orang Tua,Wants,Snacks,8500,11000
1136,Tango Wafer Vanilla 130g,Orang Tua,Wants,Snacks,8500,11000
1137,Selamat Wafer Chocolate 145g,Delfi,Wants,Snacks,15000,18000
1138,Nabati Richoco Wafer Coklat 132g,Nabati,Wants,Snacks,8000,11000
1139,Beng Beng Share It Pouch 95g,Mayora,Wants,Snacks,13000,16000
1140,Gery Saluut Malkist Coklat 110g,GarudaFood,Wants,Snacks,7000,9000
1141,Roma Malkist Abon 135g,Mayora,Wants,Snacks,8500,11000
1142,Roma Sari Gandum 115g,Mayora,Wants,Snacks,7500,9500
1143,Slai Olai Strawberry 128g,Mayora,Wants,Snacks,8000,10000
1144,Good Time Chocochip Cookies 72g,Arnotts,Wants,Snacks,7500,9500
1145,Nextar Brownies Choco Delight 106g,Nabati,Wants,Snacks,8000,10000
1146,Regal Marie Biscuits 230g,Regal,Wants,Snacks,22000,26000
1147,Tim Tam Chocolate Biscuit 81g,Arnotts,Wants,Snacks,9500,12000
1148,Astor Wafer Stick Coklat 150g,Mayora,Wants,Snacks,14000,17000
1149,Hello Panda Chocolate 45g,Meiji,Wants,Snacks,8500,10500
1150,Pocky Chocolate Stick 47g,Glico,Wants,Snacks,8500,10500
1151,Pocky Strawberry Stick 45g,Glico,Wants,Snacks,8500,10500
1152,Lotte Choco Pie 168g (Isi 6),Lotte,Wants,Snacks,17000,21000
1153,Delfi Dairy Milk Chocolate 60g,Delfi,Wants,Snacks,13000,16000
1154,Delfi Cashew Chocolate 60g,Delfi,Wants,Snacks,15000,18000
1155,Silverqueen Chunky Bar Cashew 95g,Delfi,Wants,Snacks,23000,28000
1156,KitKat 4 Fingers 35g,Nestle,Wants,Snacks,9000,11000
1157,Cadbury Cashew Nut 62g,Mondelez,Wants,Snacks,15000,19000
1158,Yupi Gummy Burger 100g,Yupi,Wants,Snacks,11000,14000
1159,Yupi Strawberry Kiss 120g,Yupi,Wants,Snacks,11000,14000
1160,Mentos Mint Roll 37g,Perfetti Van Melle,Wants,Snacks,4000,6000
1161,Foxs Crystal Clear Berries 90g,Nestle,Wants,Snacks,8500,11000
1162,Fishermans Friend Original 25g,Modern Retail,Wants,Snacks,16000,20000
1163,Sugus Stick Permen Lunak,Wrigley,Wants,Snacks,5000,7000
1164,Nano Nano Kulit Jeruk 10g,Konimex,Wants,Snacks,3000,5000
1165,Garuda Kacang Kulit 375g,GarudaFood,Wants,Snacks,32000,38000
1166,Garuda Kacang Atom 130g,GarudaFood,Wants,Snacks,9500,12000
1167,Dua Kelinci Sukro Original 130g,Dua Kelinci,Wants,Snacks,9500,12000
1168,Dua Kelinci TicTac Sapi Panggang 90g,Dua Kelinci,Wants,Snacks,7000,9000
1169,Mister Potato Crisps Original 85g,Modern Retail,Wants,Snacks,14000,17000
1170,Tao Kae Noi Crispy Seaweed 32g,Tao Kae Noi,Wants,Snacks,38000,45000
1171,Momogi Stick Jagung Bakar (Box isi 20),Sari Murni,Wants,Snacks,10000,13000
1172,Sponge Crunch Coklat 120g,Oishi,Wants,Snacks,13000,16000
1173,Oishi Pillows Coklat 110g,Oishi,Wants,Snacks,11000,14000
1174,Soyjoy Almond Chocolate 30g,Otsuka,Wants,Snacks,10000,12500
1175,Fitbar Chocolate 22g,Kalbe,Wants,Snacks,5500,7500
1176,Roma Sandwich Coklat 189g,Mayora,Wants,Snacks,9000,12000
1177,Gery Chocolatos Wafer Stick (Box isi 24),GarudaFood,Wants,Snacks,19000,23000
1178,Nyam Nyam Rice Crispy 45g,Arnotts,Wants,Snacks,5000,7000
1179,Better Sandwich Biscuit (Pack isi 10),Mayora,Wants,Snacks,16000,20000
1180,Kalpa Wafer Coklat Kelapa (Pack isi 12),Mayora,Wants,Snacks,22000,26000
1181,Superstar Wafer Coklat (Box isi 12),Mayora,Wants,Snacks,12000,15000
1182,Top Sereal Bar Coklat 24g,Delfi,Wants,Snacks,2000,3000
1183,Roma Wafello Coklat 117g,Mayora,Wants,Snacks,7500,9500
1184,Nissin Crispy Crackers 225g,Nissin,Wants,Snacks,14000,17000
1185,Uniqlo Men Oxford Shirt Short Sleeve,Uniqlo Indonesia,Needs,Fashion,349000,349000
1186,Uniqlo Washable Milano Ribbed Crew Neck Sweater,Uniqlo Indonesia,Wants,Fashion,499000,499000
1187,Uniqlo Airism Cotton Oversized T-Shirt,Uniqlo Indonesia,Needs,Fashion,199000,199000
1188,Uniqlo Women Rayon Blouse,Uniqlo Indonesia,Needs,Fashion,399000,399000
1189,Uniqlo Smart Ankle Pants,Uniqlo Indonesia,Needs,Fashion,499000,499000
1190,Uniqlo Leggings Pants,Uniqlo Indonesia,Needs,Fashion,299000,299000
1191,Uniqlo Ultra Light Down Jacket,Uniqlo Indonesia,Need,Fashion,899000,899000
1192,Uniqlo Reversible Parka,Uniqlo Indonesia,Need,Fashion,499000,499000
1193,Uniqlo Canvas Sneakers,Uniqlo Indonesia,Need,Fashion,399000,399000
1194,Uniqlo UV Protection Hat,Uniqlo Indonesia,Want,Fashion,299000,299000
1195,H&M T-shirt Oversized,H&M Indonesia,Want,Fashion,499900,499900
1196,H&M Atasan Jersey Lengan Panjang Oversized,H&M Indonesia,Want,Fashion,299900,299900
1197,H&M Kemeja Luar Flanel Regular Fit,H&M Indonesia,Want,Fashion,499900,499900
1198,H&M Kaos Krah-Leher Longgar Cetakan,H&M Indonesia,Want,Fashion,199900,199900
1199,H&M Kemeja Katun Fit Santai,H&M Indonesia,Needs,Fashion,349900,349900
1200,H&M Kaos Polo Rajut Kabel,H&M Indonesia,Want,Fashion,249900,249900
1201,H&M Jeans Regular Lurus,H&M Indonesia,Needs,Fashion,499900,499900
1202,H&M Jeans Bootcut Santai,H&M Indonesia,Want,Fashion,599900,599900
1203,H&M Jeans Santai,H&M Indonesia,Want,Fashion,499900,499900
1204,H&M Hoodie Potongan Longgar,H&M Indonesia,Want,Fashion,399900,399900
1205,H&M Overshirt Campuran Wol,H&M Indonesia,Want,Fashion,699900,699900
1206,H&M Overshirt Nilon Berlapis,H&M Indonesia,Want,Fashion,599900,599900
